0.0,-0.3,0.0,-2.2,0.0,2.0,0.7853981633974483
8.83330131466466e-06,-0.2999670544230889,1.3924565914574553e-05,-2.1999537180247573,2.072000180710038e-06,1.9999866636058037,0.7854197374306519
3.5330648465496804e-05,-0.29986821268776037,5.569520979338751e-05,-2.199814861498166,8.281529155457232e-06,1.9999466488506548,0.785484458080839
7.948538012126269e-05,-0.2997034598157335,0.00012530186939982538,-2.1995833986680253,1.8608866492505594e-05,1.9998799390347617,0.7855923212433322
0.00014128694752577249,-0.2994727708682781,0.00022272729728330123,-2.199259276645312,3.3020986311295304e-05,1.9997865063314393,0.785743320209487
0.000220720942187967,-0.29917611091845386,0.0003479470662761504,-2.1988424213554225,5.1471565617689535e-05,1.9996663117592206,0.7859374456710948
0.00031776913490890157,-0.29881343503826047,0.0005009295769121773,-2.1983327375081028,7.390099611366424e-05,1.9995193051577327,0.786174685726385
0.000432409526150818,-0.29838468828194975,0.0006816360667567098,-2.1977301085585834,0.00010023639949119225,1.9993454251566178,0.7864550258875856
0.0005646164077088559,-0.2978898053847821,0.0008900206217932765,-2.197034396247816,0.00013039164595857482,1.999144598976263,0.7867784490902913
0.0007143604359824701,-0.29732871182207093,0.0011260301889142832,-2.1962454421365454,0.0001642673774736517,1.9989167430051726,0.7871449357028995
0.0008816087160904187,-0.29670132221194884,0.0013896045917657183,-2.195363065237106,0.00020175103234161822,1.9986617618472606,0.7875544635399263
0.0010663248979038862,-0.29600754128935475,0.001680676546968108,-2.194387063416218,0.00024271687533854457,1.9983795488408185,0.7880070078742787
0.0012684692831772552,-0.2952472636255341,0.001999171682847194,-2.1933172129535126,0.00028702603050764184,1.9980699858527247,0.7885025414517698
0.00148799894413105,-0.29442037358502493,0.002345008559796264,-2.192153268445595,0.00033452651772315474,1.9977329432044246,0.7890410345064932
0.0017248678534397919,-0.29352674527747047,0.0027180986923728296,-2.1908949626995415,0.00038505329288383,1.9973682795904366,0.7896224547771274
0.001979027025637254,-0.29256624250397184,0.003118346573090842,-2.189542006615438,0.00043842829176563486,1.9969758419892638,0.7902467675240343
0.0022504246699525535,-0.29153871869765535,0.0035456496978659015,-2.1880940890575054,0.0004944604775652677,1.9965554655665723,0.7909139355469984
0.002539006354591243,-0.2904440168581122,0.003999898593067595,-2.186550876713348,0.0005529458921668545,1.9961069735704844,0.7916239192034445
0.0028447151824758285,-0.28928196947933293,0.004480976844129841,-2.1849120139407883,0.0006136677111656974,1.9956301772188236,0.7923766764269604
0.0031674919784617024,-0.28805239847074593,0.0049887611256659,-2.183177122601731,0.0006763963026831807,1.9951248755781221,0.7931721627459308
0.003507275488044116,-0.2867551150709188,0.005523121233032097,-2.1813458018824416,0.0007408892900075266,1.9945908554341922,0.7940103313020892
0.003864002587573277,-0.2853899197534809,0.006083920115279922,-2.1794176280995856,0.0008068916180949967,1.9940278911540468,0.7948911328687686
0.004237608505994973,-0.2839566021247707,0.006671013909433099,-2.1773921544913044,0.0008741356239656063,1.993435744538913,0.7958145158686297
0.004628027058135237,-0.28245494081270145,0.007284251976022025,-2.1752689109925942,0.0009423411110267133,1.9928141646681006,0.796780426390626
0.005035190889548072,-0.28088470334629845,0.007923476935804991,-2.1730474039941576,0.0010112154273564675,1.9921628877334245,0.797788808205955
0.005459031732946487,-0.27924564602533164,0.008588524707601129,-2.170727116083853,0.0010804535479774933,1.991481636863872,0.7988396027827339
0.005899480676238302,-0.2775375137794377,0.009279224547156741,-2.1683075057698353,0.001149738161148838,1.990770121940198,0.7999327492991214
0.00635646844218919,-0.27576004001609167,0.00999539908696264,-2.1657880071843696,0.0012187397587016928,1.9900280393990655,0.8010681846545972
